i  a   sqrt(mu2)     Ea-Ei 	  f_osc       mu_x.re     mu_x.im     mu_y.re     mu_y.im     mu_z.re     mu_z.im
3  126  0.00024222 0.088015189317  0.00000000 -0.00016191  0.00010948 -0.00001899 -0.00007647 -0.00011254 -0.00011254
3  127  0.00021394 0.088015189317  0.00000000  0.00002984 -0.00003593  0.00008939 -0.00013254  0.00010259  0.00010259
3  128  0.00009588 0.088030236109  0.00000000 -0.00002083 -0.00007655  0.00002229  0.00003031  0.00000088  0.00000088
3  129  0.00010421 0.088030236109  0.00000000 -0.00003681 -0.00005068 -0.00006983  0.00004043 -0.00001597 -0.00001597
3  130  0.00007913 0.088732784457  0.00000000 -0.00002221  0.00003595 -0.00002889 -0.00005288  0.00002898  0.00002898
3  131  0.00016264 0.088732784457  0.00000000 -0.00001319 -0.00011859 -0.00001361  0.00010860  0.00001476  0.00001476
3  132  0.00008376 0.088810285847  0.00000000 -0.00000781  0.00004431 -0.00001706  0.00006036 -0.00001955 -0.00001955
3  133  0.00001724 0.088810285847  0.00000000 -0.00001151 -0.00000079 -0.00000816 -0.00000539 -0.00000561 -0.00000561
3  134  0.09107604 0.089562765640  0.00049527  0.00007627  0.01899563  0.07271637 -0.04751392  0.01039257  0.01039257
3  135  0.15207946 0.089562765640  0.00138095 -0.03783326 -0.11594707 -0.04052232 -0.07770333  0.02268017  0.02268017
3  136  0.15944313 0.089680328571  0.00151991  0.08170479 -0.01495328  0.03963838  0.05808034  0.08481407  0.08481407
3  137  0.20887264 0.089680328571  0.00260837  0.07121444  0.09344073  0.11975707  0.03559072  0.03962187  0.03962187
3  138  0.27616286 0.089785323107  0.00456504  0.11001497  0.02768715  0.09960039  0.03564104  0.10516331  0.10516331
3  139  0.14078630 0.089785323108  0.00118641 -0.04738408  0.00103644 -0.04365108  0.04406694  0.11383074  0.11383074
3  140  0.11599703 0.089888285971  0.00080632 -0.02880846 -0.06198158 -0.05096512 -0.04877787  0.04795693  0.04795693
3  141  0.04333219 0.089888285973  0.00011252  0.01073676 -0.02225099  0.00824029  0.02331751 -0.02268089 -0.02268089
3  142  0.19513942 0.089935082887  0.00228312 -0.04146631  0.11413586  0.10441529  0.04621158  0.08511917  0.08511917
3  143  0.17565141 0.089935082888  0.00184987 -0.02829246  0.09109944 -0.06140231 -0.08728931 -0.03498954 -0.03498954
3  144  0.00002538 0.090027860514  0.00000000 -0.00002109 -0.00000419  0.00000962 -0.00000577 -0.00000745 -0.00000745
3  145  0.00001664 0.090027860516  0.00000000  0.00000287 -0.00000763 -0.00000592  0.00000391 -0.00000688 -0.00000688
3  146  0.02416251 0.090225678025  0.00003512 -0.00614690 -0.01211787 -0.00065542 -0.00286865 -0.01907531 -0.01907531
3  147  0.02901165 0.090225678027  0.00005063 -0.00769382  0.01460125  0.01321971 -0.01534838 -0.00868309 -0.00868309
3  148  0.05011621 0.090237177945  0.00015110 -0.00517113  0.01425830  0.01515051 -0.01605122 -0.02680195 -0.02680195
3  149  0.04866249 0.090237177945  0.00014246  0.01551006  0.00544708 -0.00270885  0.00173118  0.03270013  0.03270013
3  150  0.10708317 0.090487823364  0.00069174  0.05346422  0.08633610 -0.00085187 -0.02417072  0.02381202  0.02381202
3  151  0.14415884 0.090487823370  0.00125366 -0.03367999  0.00031511 -0.09434306  0.04702328  0.04224132  0.04224132
3  152  0.16634535 0.090501524948  0.00166950 -0.03393151  0.09991314  0.03571406 -0.10047623 -0.05674265 -0.05674265
3  153  0.23080354 0.090501524952  0.00321403  0.01041793 -0.00723247 -0.00654990  0.01124128  0.21306377  0.21306377
3  154  0.13874515 0.090673253398  0.00116365  0.07318930 -0.06502582  0.06861618 -0.06961874  0.00927824  0.00927824
3  155  0.09169045 0.090673253406  0.00050820 -0.06110930 -0.00759495 -0.06542300 -0.01413752  0.00708208  0.00708208
3  156  0.15323726 0.091284990019  0.00142902 -0.00582157 -0.06993399 -0.05308894 -0.10465330  0.06863662  0.06863662
3  157  0.12909555 0.091284990053  0.00101422  0.07141951 -0.07631227  0.02446433  0.04369705  0.04032172  0.04032172
3  158  0.04682074 0.091305220758  0.00013344 -0.02776601  0.02494668 -0.02147283  0.01603069 -0.00612128 -0.00612128
3  159  0.07118766 0.091305220846  0.00030847 -0.00465219  0.04697064 -0.00849932  0.05202329 -0.00763473 -0.00763473
4  96  0.00009793 0.081156773931  0.00000000  0.00001941 -0.00007179  0.00004395 -0.00004608  0.00000193  0.00000193
4  97  0.00012733 0.081156773931  0.00000000 -0.00002826  0.00007247 -0.00002395  0.00009781  0.00000464  0.00000464
4  98  0.09126266 0.082860848972  0.00046009  0.05524974 -0.00006534  0.03765955  0.01132468  0.00373385  0.00373385
4  99  0.04523705 0.082860848972  0.00011304  0.00029857  0.01140851  0.01765845  0.03308407 -0.01394262 -0.01394262
4  100  0.05951193 0.082933268835  0.00019581 -0.03122397  0.02534605  0.02910595 -0.00997041 -0.02606267 -0.02606267
4  101  0.10646109 0.082933268835  0.00062664 -0.00211774  0.01247808 -0.01427376 -0.01746686  0.04774078  0.04774078
4  102  0.00469480 0.083501492814  0.00000123  0.00000344  0.00133344 -0.00032173  0.00111201 -0.00429728 -0.00429728
4  103  0.00064323 0.083501492814  0.00000002  0.00005175 -0.00021950  0.00021157 -0.00036178 -0.00033696 -0.00033696
4  104  0.00057379 0.084640115528  0.00000002  0.00029504  0.00020928  0.00033287  0.00029505  0.00002034  0.00002034
4  105  0.00053389 0.084640115528  0.00000002 -0.00037087  0.00003366 -0.00037661  0.00005956 -0.00003073 -0.00003073
4  106  0.00004666 0.085197840197  0.00000000  0.00001615 -0.00004364 -0.00000247  0.00000010 -0.00000149 -0.00000149
4  107  0.00016966 0.085197840197  0.00000000 -0.00000748  0.00010443 -0.00002537  0.00013037  0.00001190  0.00001190
4  108  0.00020536 0.085223859815  0.00000000  0.00014802  0.00004253  0.00013497 -0.00000757  0.00001275  0.00001275
4  109  0.00014648 0.085223859815  0.00000000 -0.00004080 -0.00003947 -0.00002810 -0.00013173 -0.00000939 -0.00000939
4  110  0.00019661 0.085296299584  0.00000000 -0.00001531  0.00013818 -0.00003772  0.00013341 -0.00000059 -0.00000059
4  111  0.00005826 0.085296299584  0.00000000 -0.00002498  0.00000911  0.00004105  0.00002736  0.00001365  0.00001365
4  112  0.00004942 0.085346499391  0.00000000  0.00000794  0.00001612 -0.00001317 -0.00004394 -0.00000255 -0.00000255
4  113  0.00006136 0.085346499391  0.00000000  0.00004459  0.00001169  0.00003422  0.00000468  0.00001730  0.00001730
4  114  0.00002950 0.086640541985  0.00000000 -0.00001628  0.00000528  0.00002271 -0.00000768 -0.00000143 -0.00000143
4  115  0.00002781 0.086640541985  0.00000000 -0.00001670  0.00000400 -0.00002155 -0.00000094 -0.00000293 -0.00000293
4  116  0.30909598 0.086909415557  0.00553557 -0.00244341 -0.07384744 -0.05293645  0.07904771 -0.23712425 -0.23712425
4  117  0.37727161 0.086909415557  0.00824677  0.08675207 -0.04654528  0.03238078 -0.00387296  0.04832849  0.04832849
4  118  0.22442743 0.087088206292  0.00292429 -0.01862821 -0.02284637 -0.20905244  0.01623561 -0.02125979 -0.02125979
4  119  0.26366271 0.087088206292  0.00403613  0.09204581  0.22230653 -0.09092361 -0.01937667  0.05059808  0.05059808
4  120  0.23027819 0.087123207448  0.00307998 -0.05917376 -0.05635219  0.14427277  0.11410383  0.11015208  0.11015208
4  121  0.43532553 0.087123207448  0.01100705  0.17944420 -0.01296044  0.01066095  0.03971710  0.01004918  0.01004918
4  122  0.06364401 0.087625672502  0.00023662  0.00786601  0.00201190  0.01454328 -0.00042788 -0.00306775 -0.00306775
4  123  0.02290789 0.087625672502  0.00003066  0.01225207 -0.01395015 -0.00899734  0.00791228 -0.00323500 -0.00323500
4  124  0.08975724 0.087641881706  0.00047072  0.00578415  0.04758465 -0.01367186 -0.04116754 -0.00442604 -0.00442604
4  125  0.09722255 0.087641881706  0.00055227  0.03527178 -0.04116915 -0.04258729  0.03193494  0.01836044  0.01836044
4  126  0.05250545 0.087749582472  0.00016127 -0.02778821  0.01777925 -0.00170977  0.01356884 -0.02637701 -0.02637701
4  127  0.06996103 0.087749582472  0.00028633  0.00151613  0.00491681 -0.01847469  0.01783958 -0.05523926 -0.05523926
4  128  0.11423052 0.087764629264  0.00076347  0.01568069 -0.00132889 -0.00790536  0.04608042 -0.10273647 -0.10273647
4  129  0.11905394 0.087764629264  0.00082931 -0.08977832  0.00742402  0.07432061  0.01534276 -0.01594156 -0.01594156
4  130  0.01953907 0.088467177613  0.00002252  0.01423880 -0.00127593 -0.01309460 -0.00162395  0.00179299  0.00179299
4  131  0.01410487 0.088467177613  0.00001173  0.00858737  0.00463599 -0.00942357  0.00350811 -0.00155153 -0.00155153
4  132  0.00856687 0.088544679002  0.00000433  0.00455180 -0.00579946 -0.00047498  0.00211718  0.00361636  0.00361636
4  133  0.01914221 0.088544679002  0.00002163 -0.00570421 -0.01086728 -0.00685048 -0.00995320 -0.00673126 -0.00673126
4  134  0.00046884 0.089297158795  0.00000001  0.00018581 -0.00015279  0.00035075 -0.00019681 -0.00001126 -0.00001126
4  135  0.00024800 0.089297158796  0.00000000  0.00002335  0.00023194 -0.00006356 -0.00005569  0.00000302  0.00000302
4  136  0.00031896 0.089414721726  0.00000001 -0.00007900  0.00019000 -0.00017650  0.00014294  0.00004999  0.00004999
4  137  0.00032695 0.089414721727  0.00000001  0.00021636 -0.00004081  0.00006831 -0.00020269 -0.00008687 -0.00008687
4  138  0.00021420 0.089519716263  0.00000000 -0.00001034 -0.00009477  0.00018581 -0.00001551  0.00003534  0.00003534
4  139  0.00082384 0.089519716263  0.00000004  0.00006818 -0.00054957 -0.00002914 -0.00058510 -0.00000950 -0.00000950
4  140  0.00045212 0.089622679127  0.00000001 -0.00017911 -0.00024866  0.00011957  0.00030971  0.00000245  0.00000245
4  141  0.00017447 0.089622679128  0.00000000  0.00000277  0.00010954 -0.00006448  0.00009682  0.00006345  0.00006345
4  142  0.00012728 0.089669476042  0.00000000  0.00001921  0.00004774 -0.00001064 -0.00005709  0.00009182  0.00009182
4  143  0.00013559 0.089669476044  0.00000000 -0.00004495 -0.00001331  0.00003298 -0.00001481  0.00000548  0.00000548
4  144  0.00931070 0.089762253669  0.00000519  0.00072513  0.00660672  0.00052503  0.00602376  0.00231877  0.00231877
4  145  0.00971764 0.089762253671  0.00000565 -0.00458210  0.00523702 -0.00487486  0.00356226  0.00262991  0.00262991
4  146  0.00005745 0.089960071181  0.00000000  0.00001427  0.00003393  0.00001765  0.00003735 -0.00001258 -0.00001258
4  147  0.00024597 0.089960071183  0.00000000  0.00009677 -0.00011221  0.00014554 -0.00012364 -0.00000782 -0.00000782
4  148  0.00024133 0.089971571101  0.00000000 -0.00015699  0.00009692 -0.00005387  0.00010838 -0.00006520 -0.00006520
4  149  0.00018779 0.089971571101  0.00000000 -0.00002277 -0.00003881  0.00014862  0.00008149  0.00006445  0.00006445
4  150  0.00009380 0.090222216519  0.00000000  0.00000772  0.00005889  0.00004365  0.00005548  0.00001568  0.00001568
4  151  0.00007864 0.090222216525  0.00000000  0.00006431 -0.00001657  0.00000067 -0.00003042  0.00001288  0.00001288
4  152  0.00025768 0.090235918103  0.00000000  0.00002272  0.00002429 -0.00001947  0.00000010 -0.00013022 -0.00013022
4  153  0.00007806 0.090235918107  0.00000000  0.00001894  0.00002651 -0.00000652 -0.00006598  0.00002450  0.00002450
4  154  0.00005749 0.090407646554  0.00000000 -0.00003893 -0.00000825 -0.00002801 -0.00002488  0.00000229  0.00000229
4  155  0.00005527 0.090407646562  0.00000000  0.00000951 -0.00002471 -0.00001621 -0.00004317 -0.00000382 -0.00000382
4  156  0.00003703 0.091019383174  0.00000000  0.00002733 -0.00000834 -0.00000832 -0.00001418  0.00001026  0.00001026
4  157  0.00003712 0.091019383208  0.00000000 -0.00000467 -0.00002211  0.00000256 -0.00002434  0.00001476  0.00001476
4  158  0.00004151 0.091039613913  0.00000000  0.00000659 -0.00002529  0.00001762 -0.00001808  0.00001629  0.00001629
4  159  0.00005342 0.091039614001  0.00000000 -0.00001314  0.00001964 -0.00003418  0.00002913 -0.00001567 -0.00001567
5  96  0.00012336 0.081156772345  0.00000000 -0.00000330 -0.00007326 -0.00000260 -0.00009916  0.00000026  0.00000026
5  97  0.00009465 0.081156772345  0.00000000 -0.00000574 -0.00007188 -0.00002986 -0.00005351  0.00000149  0.00000149
5  98  0.04523563 0.082860847386  0.00011304  0.01078060 -0.00374001  0.03718447  0.00487720 -0.02152653 -0.02152653
5  99  0.09126667 0.082860847386  0.00046013 -0.01939471 -0.05173725 -0.02385551 -0.03126292 -0.05837217 -0.05837217
5  100  0.10645835 0.082933267248  0.00062661  0.00122646  0.01259789  0.01547571 -0.01640715 -0.04112797 -0.04112797
5  101  0.05951541 0.082933267248  0.00019584 -0.02934676 -0.02749913  0.02832470  0.01200814 -0.02477835 -0.02477835
5  102  0.00064008 0.083501491228  0.00000002 -0.00013846  0.00018917 -0.00012332  0.00038453 -0.00002369 -0.00002369
5  103  0.00469167 0.083501491228  0.00000123 -0.00100831  0.00088890 -0.00059965  0.00097628  0.00335805  0.00335805
5  104  0.00053527 0.084640113942  0.00000002  0.00003617 -0.00037209  0.00005847 -0.00037754  0.00001119  0.00001119
5  105  0.00057684 0.084640113942  0.00000002 -0.00021221 -0.00029889 -0.00029152 -0.00033570 -0.00001411 -0.00001411
5  106  0.00017561 0.085197838610  0.00000000  0.00005692 -0.00009627  0.00006394 -0.00011930  0.00000314  0.00000314
5  107  0.00003986 0.085197838610  0.00000000  0.00001695 -0.00003524  0.00000309 -0.00000475  0.00000465  0.00000465
5  108  0.00014337 0.085223858229  0.00000000 -0.00001750 -0.00005611 -0.00008434 -0.00009972 -0.00000270 -0.00000270
5  109  0.00020581 0.085223858229  0.00000000  0.00005669 -0.00014622  0.00008547 -0.00010189  0.00000297  0.00000297
5  110  0.00006073 0.085296297997  0.00000000  0.00001226 -0.00001975 -0.00001662  0.00005326  0.00000028  0.00000028
5  111  0.00018741 0.085296297997  0.00000000 -0.00008803 -0.00009256 -0.00011045 -0.00008063  0.00000862  0.00000862
5  112  0.00006425 0.085346497805  0.00000000 -0.00000855 -0.00005252 -0.00000845 -0.00003463  0.00000511  0.00000511
5  113  0.00006320 0.085346497805  0.00000000  0.00001971  0.00001770 -0.00005475 -0.00001691 -0.00000241 -0.00000241
5  114  0.00001370 0.086640540399  0.00000000 -0.00000881  0.00000076 -0.00000624  0.00000827  0.00000137  0.00000137
5  115  0.00001810 0.086640540399  0.00000000  0.00000956 -0.00001238 -0.00000849 -0.00000187  0.00000179  0.00000179
5  116  0.37726249 0.086909413971  0.00824637 -0.07372056  0.06525475 -0.01485921  0.02903434  0.32047825  0.32047825
5  117  0.30910322 0.086909413971  0.00553583  0.06843023  0.02787776 -0.09249070  0.02226225  0.06557344  0.06557344
5  118  0.26366272 0.087088204706  0.00403613  0.23431255  0.05467715 -0.03391447 -0.08656607 -0.01207512 -0.01207512
5  119  0.22442895 0.087088204706  0.00292433  0.02557547  0.01467175  0.01796487  0.20890902 -0.06687734 -0.06687734
5  120  0.43532897 0.087123205862  0.01100722 -0.08527371 -0.15842079 -0.03923936  0.01230439  0.32731583  0.32731583
5  121  0.23026706 0.087123205862  0.00307968 -0.07929459 -0.01973317  0.17366120  0.06060374  0.04253475  0.04253475
5  122  0.02291505 0.087625670916  0.00003067  0.01745990  0.00633043 -0.01170037 -0.00259894 -0.00529456 -0.00529456
5  123  0.06364459 0.087625670916  0.00023663 -0.00592386  0.00554098 -0.01294466  0.00662812  0.03221746  0.03221746
5  124  0.09721590 0.087641880120  0.00055220 -0.05416808  0.00202281  0.05149716 -0.01349860 -0.05668455 -0.05668455
5  125  0.08975147 0.087641880120  0.00047066 -0.03365949 -0.03412840  0.02373550  0.03629262  0.04588190  0.04588190
5  126  0.06996860 0.087749580886  0.00028639  0.00343658  0.00382039  0.02479469 -0.00668383 -0.00084170 -0.00084170
5  127  0.05251225 0.087749580886  0.00016132 -0.02952047  0.01472694 -0.01252226 -0.00550072  0.01051946  0.01051946
5  128  0.11905510 0.087764627678  0.00082932 -0.02070719  0.08767403 -0.00409840 -0.07577441 -0.00904379 -0.00904379
5  129  0.11423455 0.087764627678  0.00076352 -0.00364975  0.01531105  0.04674702 -0.00095330  0.02298677  0.02298677
5  130  0.01411884 0.088467176026  0.00001176 -0.00052038  0.00975136  0.00792428 -0.00621299  0.00043180  0.00043180
5  131  0.01953230 0.088467176026  0.00002250  0.00850873 -0.01147368 -0.00545597  0.01201559  0.00118451  0.00118451
5  132  0.01915280 0.088544677416  0.00002165 -0.00809668  0.00924889 -0.00899860  0.00805113 -0.00539056 -0.00539056
5  133  0.00856519 0.088544677416  0.00000433 -0.00305947 -0.00670709 -0.00003193  0.00216141 -0.00325939 -0.00325939
5  134  0.00024200 0.089297157209  0.00000000 -0.00021316  0.00008126  0.00007395  0.00002960  0.00000099  0.00000099
5  135  0.00047428 0.089297157209  0.00000001 -0.00005030  0.00024172 -0.00003348  0.00040297 -0.00001754 -0.00001754
5  136  0.00033246 0.089414720140  0.00000001 -0.00021446 -0.00007067 -0.00005881 -0.00021075  0.00007491  0.00007491
5  137  0.00032587 0.089414720141  0.00000001 -0.00005344 -0.00019621 -0.00016896 -0.00016488  0.00004978  0.00004978
5  138  0.00083194 0.089519714677  0.00000004  0.00042923  0.00035320  0.00039517  0.00044147  0.00011784  0.00011784
5  139  0.00022104 0.089519714677  0.00000000 -0.00006386 -0.00007042 -0.00014425  0.00012911 -0.00004829 -0.00004829
5  140  0.00016972 0.089622677541  0.00000000 -0.00001332  0.00011173  0.00005601  0.00010211 -0.00003241 -0.00003241
5  141  0.00043697 0.089622677542  0.00000001 -0.00019086  0.00022689  0.00013486 -0.00029022  0.00002498  0.00002498
5  142  0.00014061 0.089669474456  0.00000000  0.00004382 -0.00001050 -0.00003441 -0.00001779  0.00000011  0.00000011
5  143  0.00014334 0.089669474458  0.00000000  0.00002830 -0.00005684 -0.00000501  0.00006797  0.00009748  0.00009748
5  144  0.00970001 0.089762252083  0.00000563 -0.00291836 -0.00629576 -0.00368961 -0.00477184  0.00297818  0.00297818
5  145  0.00931869 0.089762252085  0.00000520 -0.00256926  0.00612971 -0.00221895  0.00563870 -0.00243700 -0.00243700
5  146  0.00025365 0.089960069594  0.00000000 -0.00000278  0.00016939 -0.00000632  0.00018663 -0.00002581 -0.00002581
5  147  0.00004930 0.089960069597  0.00000000 -0.00002116  0.00001501 -0.00003354  0.00001650  0.00000481  0.00000481
5  148  0.00018496 0.089971569514  0.00000000 -0.00001229  0.00002335  0.00016339 -0.00006395  0.00005153  0.00005153
5  149  0.00025464 0.089971569515  0.00000000  0.00013293  0.00015168  0.00001248  0.00011635  0.00003898  0.00003898
5  150  0.00006526 0.090222214933  0.00000000 -0.00000395  0.00005807 -0.00001064  0.00001809  0.00001686  0.00001686
5  151  0.00009742 0.090222214939  0.00000000 -0.00004757  0.00000251 -0.00008247 -0.00000149 -0.00001504 -0.00001504
5  152  0.00007777 0.090235916517  0.00000000  0.00002810 -0.00003771 -0.00003765  0.00003711  0.00001237  0.00001237
5  153  0.00027942 0.090235916521  0.00000000 -0.00001755  0.00002232  0.00001926  0.00000262  0.00003286  0.00003286
5  154  0.00005212 0.090407644968  0.00000000 -0.00003087  0.00000982 -0.00003542 -0.00000190  0.00001821  0.00001821
5  155  0.00005380 0.090407644975  0.00000000  0.00003035  0.00002184  0.00003264 -0.00000544 -0.00001925 -0.00001925
5  156  0.00005015 0.091019381588  0.00000000 -0.00002204  0.00001212 -0.00000298  0.00002988  0.00000532  0.00000532
